,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,SSfraction,Isoelectricity,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank,BetweennessCentrality,DegreeCentrality,ClosenessCentrality,HarmonicCentrality,AvgSP
39,Q5S007,0.05025722200237436,0,0.025326474079936684,0.04867431737237832,0.07281361297981796,0.03798971111990503,0.047091412742382266,0.031262366442421835,0.06331618519984171,0,0.06964780371982587,0.1408785120696478,0.027700831024930747,0.05065294815987337,0,0.037198258804907014,0.04155124653739612,0.04155124653739612,0.08112386228729719,0.03798971111990503,0,0.06331618519984171,0.010288880094974277,0,0.021369212504946576,0,0.06964780371982587,"(0.3371586861891571, 0.21606648199445982, 0.29165017807677085)",6.35369873046875,0,0.459108174,0.463783094,0.41012474600000004,8.124955582414418e-05,0.009882088059354149,0.00012632951657564858,5.5157158820685865e-05,0.0011464968152866241,0.21406741026112866,1750.3738455989246,2.1932457786116317
40,Q92887,0.056957928802589,0,0.012944983818770229,0.04401294498381877,0.05242718446601942,0.05436893203883495,0.05501618122977346,0.016828478964401296,0.07378640776699029,0,0.059546925566343036,0.12815533980582525,0.02459546925566343,0.04595469255663431,0,0.029773462783171518,0.04271844660194175,0.04401294498381877,0.08608414239482201,0.059546925566343036,0,0.07055016181229773,0.017475728155339806,0,0.02524271844660194,0,0.0970873786407767,"(0.36957928802589, 0.2168284789644013, 0.2621359223300971)",8.56829833984375,0,0.539047377,0.634774631,0.52243233,4.8318692542828586e-05,-0.00017522122026168165,3.996145827642677e-05,0.0018331367720188024,0.0035668789808917197,0.27790156900926744,2319.7623015872764,2.6960600375234516
41,P02452,0.09494535519125682,0,0.012295081967213116,0.04508196721311476,0.05122950819672131,0.018442622950819672,0.26707650273224043,0.006147540983606557,0.016393442622950817,0,0.0389344262295082,0.032786885245901634,0.008879781420765027,0.01912568306010929,0,0.18989071038251365,0.03346994535519126,0.04849726775956284,0.04098360655737705,0.030737704918032783,0,0.032103825136612016,0.004098360655737704,0,0.008879781420765027,0,0.031420765027322405,"(0.1127049180327869, 0.5170765027322405, 0.1878415300546448)",5.60418701171875,0,0.465169725,0.502189834,0.48621353799999995,0.0007246304434758281,-0.0007008848810467267,0.0002061832102670626,1.1103720754403918e-05,0.0005095541401273885,0.2202840710500229,1793.7492063492718,2.854596622889306
42,P08123,0.0944363103953148,0,0.006588579795021962,0.0314787701317716,0.048316251830161056,0.016105417276720352,0.2789165446559297,0.010980966325036605,0.023426061493411417,0,0.03660322108345535,0.04465592972181552,0.007320644216691069,0.030014641288433383,0,0.1698389458272328,0.024158125915080528,0.0527086383601757,0.038067349926793566,0.030746705710102486,0,0.04026354319180088,0.003660322108345535,0,0.011713030746705709,0,0.0314787701317716,"(0.1398243045387994, 0.5168374816983895, 0.19472913616398246)",9.07696533203125,0,0.47923595799999996,0.5490588989999999,0.459912098,0.00019114899875705496,-0.00035044244052336336,4.4237952095813895e-05,3.3634996937407038e-06,0.0003821656050955413,0.19926311705278596,1614.3317821069018,3.0046904315197
43,P02458,0.09011432414256892,0,0.012777404169468728,0.04169468728984533,0.0531271015467384,0.016812373907195696,0.2730329522528581,0.005379959650302623,0.022864828513786142,0,0.04505716207128446,0.03765971755211836,0.010759919300605244,0.02151983860121049,0,0.18157363819771352,0.04034969737726967,0.0484196368527236,0.03227975790181574,0.029589778076664425,0,0.025554808338937456,0.004707464694014795,0,0.006724949562878279,0,0.02824478816408877,"(0.11432414256893074, 0.5084061869535978, 0.19166106254203094)",6.57879638671875,0,0.470304327,0.5218519460000001,0.40233775200000005,0.00026842936395501634,-0.0005256636607850452,0.00019936433486887902,0.0,0.00012738853503184712,0.22071402914918367,1802.1004329004895,3.3264540337711073
44,Q8WWZ3,0.02325581395348837,0,0.04186046511627907,0.08837209302325581,0.08372093023255814,0.027906976744186046,0.04651162790697674,0.02325581395348837,0.027906976744186046,0,0.060465116279069774,0.09767441860465116,0.03255813953488372,0.05116279069767442,0,0.07441860465116279,0.04186046511627907,0.07441860465116279,0.06976744186046513,0.06511627906976744,0,0.0372093023255814,0.018604651162790697,0,0.013953488372093023,0,0.060465116279069774,"(0.22325581395348837, 0.24186046511627907, 0.2372093023255814)",5.22857666015625,0,0.61423482,,,4.864767862845681e-05,-0.0005256636607850452,0.0001420510605306396,0.0,0.00012738853503184712,0.1863976516807272,1502.7297979799262,2.5506566604127583
45,P02461,0.07844474761255116,0,0.01500682128240109,0.03751705320600273,0.0504774897680764,0.015688949522510234,0.28171896316507505,0.010231923601637109,0.02455661664392906,0,0.04229195088676671,0.032742155525238736,0.011596180081855388,0.02796725784447476,0,0.19167803547066847,0.0286493860845839,0.040927694406548434,0.049795361527967257,0.021145975443383355,0,0.02455661664392906,0.004774897680763984,0,0.010231923601637109,0,0.030695770804911326,"(0.11255115961800818, 0.5511596180081856, 0.17326057298772168)",6.21124267578125,0,0.47548160799999994,0.521868705,0.443459575,0.0006895185296477284,-0.00017522122026168165,0.0002629819713216412,0.0005906284590161715,0.0008917197452229297,0.22991706336532625,1880.450432900468,3.3564727954971856
46,Q01955,0.04131736526946108,0,0.01437125748502994,0.03173652694610778,0.04011976047904192,0.027544910179640718,0.2724550898203593,0.011377245508982036,0.030538922155688618,0,0.05329341317365269,0.06347305389221558,0.017365269461077845,0.016766467065868262,0,0.19161676646706588,0.02874251497005988,0.03892215568862276,0.04670658682634729,0.03532934131736526,0,0.02395209580838324,0.003592814371257485,0,0.010778443113772455,0,0.041916167664670656,"(0.1598802395209581, 0.5275449101796407, 0.16227544910179642)",9.28057861328125,0,0.49166400600000004,0.545287755,0.49907486,2.1288109655102513e-05,-0.00017522122026168165,2.9606425098510887e-05,0.00035460206558402056,0.0019108280254777066,0.25614980305719165,2125.036507936475,2.673545966228893
47,Q9H444,0.10267857142857142,0,0.0,0.0625,0.14732142857142858,0.026785714285714284,0.06696428571428571,0.008928571428571428,0.04464285714285714,0,0.11607142857142858,0.09821428571428573,0.04017857142857143,0.04017857142857143,0,0.04017857142857143,0.05357142857142857,0.026785714285714284,0.04017857142857143,0.04464285714285714,0,0.026785714285714284,0.004464285714285714,0,0.008928571428571428,0,0.04017857142857143,"(0.20982142857142855, 0.1875, 0.3883928571428571)",4.76336669921875,0,0.44288986799999996,0.509682549,0.6754360229999999,0.00022046056021393485,-0.00020329549184402285,4.209208123206615e-05,0.00026149488168051687,0.0005095541401273885,0.2410698130116797,1976.5817460317473,2.50844277673546
48,P20908,0.050054406964091414,0,0.006528835690968444,0.05712731229597389,0.06528835690968443,0.021218715995647442,0.2334058759521219,0.009249183895538629,0.028291621327529926,0,0.053318824809575616,0.053318824809575616,0.012513601741022852,0.018498367791077257,0,0.18171926006528835,0.04026115342763874,0.038084874863982585,0.038084874863982585,0.038084874863982585,0,0.029379760609358,0.0038084874863982595,0,0.02176278563656148,0,0.046789989118607184,"(0.15778019586507072, 0.47170837867247006, 0.18117519042437433)",4.93902587890625,0,0.45784126700000005,0.554617213,0.44883679600000004,1.015175029568204e-05,-0.00017522122026168165,0.00012086991098487007,0.0001379444075426708,0.0011464968152866241,0.23800979854692425,1957.036507936514,3.3564727954971856
49,P12109,0.07490272373540856,0,0.019455252918287938,0.06906614785992217,0.06614785992217899,0.032101167315175094,0.1517509727626459,0.013618677042801557,0.04085603112840467,0,0.05252918287937743,0.06906614785992217,0.010700389105058366,0.027237354085603117,0,0.08657587548638132,0.04085603112840467,0.058365758754863814,0.05252918287937743,0.03988326848249027,0,0.0632295719844358,0.0038910505836575885,0,0.027237354085603117,0,0.0632295719844358,"(0.2363813229571984, 0.31809338521400776, 0.2208171206225681)",5.25994873046875,0,0.48959657799999995,0.516404552,0.285706838,0.0003053734085813734,-0.00017522122026168165,0.0001273723092599669,0.0006518179806451389,0.002038216560509554,0.26732928164124803,2227.6289682539355,3.3564727954971856
50,Q99612,0.03180212014134275,0,0.04240282685512368,0.04593639575971732,0.09187279151943464,0.0353356890459364,0.056537102473498226,0.04240282685512368,0.02826855123674912,0,0.0636042402826855,0.08480565371024736,0.01060070671378092,0.0176678445229682,0,0.06713780918727916,0.02826855123674912,0.0636042402826855,0.15547703180212016,0.0530035335689046,0,0.038869257950530034,0.0176678445229682,0,0.024734982332155483,0,0.07773851590106008,"(0.2296819787985866, 0.2968197879858657, 0.21908127208480566)",6.46356201171875,0,0.691414192,0.6729720990000001,0.611256868,0.0011096221790715321,-0.00035044244052336336,4.421088059295571e-05,7.002626091503114e-07,0.0003821656050955413,0.2514184572849705,2077.468253968221,2.627579737335835
51,P41279,0.0556745182012848,0,0.01713062098501071,0.057815845824411134,0.08137044967880086,0.0278372591006424,0.057815845824411134,0.029978586723768737,0.06423982869379015,0,0.0556745182012848,0.1113490364025696,0.032119914346895075,0.03640256959314775,0,0.059957173447537475,0.034261241970021415,0.05353319057815846,0.07922912205567452,0.04068522483940043,0,0.05353319057815846,0.010706638115631693,0,0.04068522483940043,0,0.07922912205567452,"(0.3083511777301927, 0.23340471092077086, 0.28051391862955033)",5.53619384765625,0,0.57955413,0.734499186,0.523957226,1.0277213236301985e-06,0.0018712848797138265,3.445739719853178e-05,0.0,0.00012738853503184712,0.00016985138004246283,1.5,2.3395872420262664
52,Q86YN6,0.07526881720430108,0,0.03225806451612903,0.06158357771260998,0.10850439882697947,0.02346041055718475,0.05571847507331378,0.01955034213098729,0.013685239491691105,0,0.0469208211143695,0.0997067448680352,0.009775171065493646,0.01270772238514174,0,0.10263929618768328,0.05083088954056696,0.07135874877810362,0.11632453567937437,0.04105571847507331,0,0.02737047898338221,0.011730205278592377,0,0.01955034213098729,0,0.05474095796676442,"(0.19550342130987292, 0.2873900293255132, 0.29325513196480935)",4.93511962890625,0,0.507841284,0.599806084,0.43653177200000004,1.5970545063390157e-06,0.0015489167107728046,3.025235795917967e-05,0.0,0.00012738853503184712,0.18876723505896847,1528.4155122656375,2.5225140712945597
53,P14854,0.05813953488372092,0,0.04651162790697674,0.06976744186046513,0.05813953488372092,0.04651162790697674,0.04651162790697674,0.011627906976744186,0.034883720930232565,0,0.06976744186046513,0.02325581395348837,0.034883720930232565,0.05813953488372092,0,0.04651162790697674,0.08139534883720931,0.05813953488372092,0.04651162790697674,0.08139534883720931,0,0.034883720930232565,0.04651162790697674,0,0.04651162790697674,0,0.13953488372093026,"(0.23255813953488375, 0.19767441860465115, 0.17441860465116277)",6.54180908203125,0,0.414189784,0.493413019,0.44048706200000004,5.193714660311856e-05,-0.00035044244052336336,4.8484068702403194e-05,1.4043550789343555e-05,0.0007643312101910827,0.22546682818178265,1848.6115440115916,3.6960600375234516
54,Q8NI36,0.06309148264984228,0,0.01892744479495268,0.05152471083070452,0.048370136698212406,0.044164037854889586,0.07150368033648791,0.027339642481598318,0.06203995793901158,0,0.05783385909568875,0.11987381703470032,0.0220820189274448,0.044164037854889586,0,0.0473186119873817,0.04206098843322818,0.04206098843322818,0.08937960042060987,0.050473186119873815,0,0.06098843322818087,0.01577287066246057,0,0.02103049421661409,0,0.08096740273396424,"(0.323869610935857, 0.25236593059936907, 0.25341745531019977)",7.32525634765625,0,0.559311848,0.515661447,,3.0093397619422578e-05,-0.0007008848810467267,4.809380242016322e-05,6.243915729483682e-08,0.00025477707006369424,0.2215122234562749,1805.714718614776,2.818949343339588
55,Q7KZN9,0.08048780487804877,0,0.014634146341463415,0.01951219512195122,0.043902439024390234,0.04146341463414634,0.07560975609756097,0.024390243902439025,0.03658536585365853,0,0.03414634146341464,0.15853658536585366,0.03170731707317073,0.012195121951219513,0,0.06097560975609756,0.03902439024390244,0.07317073170731707,0.06829268292682927,0.05853658536585366,0,0.06585365853658537,0.02682926829268293,0,0.03414634146341464,0,0.10243902439024392,"(0.36341463414634145, 0.21707317073170732, 0.3146341463414634)",9.84588623046875,0,0.495530215,0.514628364,0.54022472,0.002485873786590101,-0.00017522122026168165,4.161723538567955e-05,0.0,0.00012738853503184712,0.2261049156738684,1846.2540043290467,3.072232645403377
56,Q92793,0.07207207207207207,0,0.020475020475020474,0.031941031941031935,0.042997542997543,0.02006552006552006,0.07084357084357085,0.02620802620802621,0.03071253071253072,0,0.0475020475020475,0.07084357084357085,0.038902538902538905,0.04873054873054873,0,0.11302211302211305,0.10974610974610977,0.04013104013104013,0.08927108927108927,0.05446355446355446,0,0.04873054873054873,0.005733005733005733,0,0.01760851760851761,0,0.043407043407043405,"(0.1936936936936937, 0.32186732186732187, 0.22481572481572482)",8.82611083984375,0,0.530771871,0.643490817,0.441279915,4.38185468700424e-05,0.004604152770689011,0.0001273723092599669,3.2711499874250485e-05,0.0007643312101910827,0.26820721031658873,2238.950036075006,2.0572232645403377
57,O43186,0.10033444816053512,0,0.010033444816053512,0.03678929765886288,0.033444816053511704,0.026755852842809364,0.06354515050167224,0.006688963210702341,0.013377926421404682,0,0.043478260869565216,0.07692307692307693,0.023411371237458192,0.016722408026755852,0,0.13377926421404682,0.07023411371237458,0.05016722408026756,0.13377926421404682,0.05016722408026756,0,0.04682274247491639,0.013377926421404682,0,0.05016722408026756,0,0.0903010033444816,"(0.22742474916387959, 0.34782608695652173, 0.23411371237458195)",9.23297119140625,0,0.548676649,,0.52701603,2.0255140255107128e-05,-0.0005256636607850452,0.00018361716490338708,0.002041228771878401,0.0070063694267515925,0.2930008211243767,2485.643253968265,2.8161350844277675
58,P02511,0.03428571428571429,0,0.0,0.06285714285714286,0.08,0.08,0.045714285714285714,0.051428571428571435,0.051428571428571435,0,0.057142857142857134,0.08571428571428573,0.011428571428571429,0.011428571428571429,0,0.09714285714285714,0.017142857142857144,0.08,0.09714285714285714,0.051428571428571435,0,0.06285714285714286,0.011428571428571429,0,0.011428571428571429,0,0.10285714285714287,"(0.3028571428571429, 0.25142857142857145, 0.21142857142857144)",6.75970458984375,0,0.477253772,0.493711599,0.49874833399999996,7.245731559107289e-06,0.001990357556810827,6.561459079543971e-05,0.0,0.00012738853503184712,0.2062640269040582,1675.0531746032818,2.2776735459662287
59,P48730,0.05301204819277108,0,0.012048192771084338,0.05060240963855422,0.05542168674698795,0.03855421686746988,0.07951807228915662,0.028915662650602414,0.05060240963855422,0,0.05783132530120483,0.09397590361445783,0.03132530120481928,0.03855421686746988,0,0.04578313253012048,0.03132530120481928,0.09879518072289156,0.08433734939759037,0.05301204819277108,0,0.04578313253012048,0.0072289156626506035,0,0.04337349397590362,0,0.0891566265060241,"(0.27951807228915665, 0.24819277108433735, 0.23373493975903614)",9.76690673828125,0,0.474273622,0.5680404520000001,0.558596468,6.0455818425719e-05,0.005992371351247178,0.00013735431447888297,0.0010301997372915463,0.003821656050955413,0.290994045636253,2443.6599206349233,2.2392120075046904
60,Q6IQ55,0.04742765273311897,0,0.012861736334405145,0.0594855305466238,0.07395498392282958,0.03135048231511254,0.06672025723472669,0.03135048231511254,0.04421221864951769,0,0.06591639871382636,0.09163987138263666,0.014469453376205787,0.03295819935691318,0,0.07636655948553055,0.04742765273311897,0.060289389067524124,0.11334405144694534,0.05707395498392283,0,0.05466237942122187,0.007234726688102894,0,0.011254019292604502,0,0.04983922829581994,"(0.24035369774919615, 0.28938906752411575, 0.22749196141479097)",6.54315185546875,0,0.431916189,0.55937321,0.48904382,0.00027173451227595737,-0.00017522122026168165,5.008231139988598e-05,3.2321171333974826e-06,0.00025477707006369424,0.2322270575566685,1899.00519480522,3.278611632270169
61,Q8IWY9,0.08557457212713937,0,0.022004889975550126,0.03341483292583537,0.07497962510187449,0.04156479217603912,0.07416462917685411,0.018744906275468626,0.019559902200489,0,0.026079869600651995,0.1466992665036675,0.012224938875305624,0.018744906275468626,0,0.08801955990220049,0.058679706601466985,0.07579462102689488,0.08557457212713937,0.03993480032599837,0,0.059494702526487364,0.010594947025264874,0,0.008149959250203748,0,0.060309698451507736,"(0.2860635696821516, 0.2665036674816626, 0.319478402607987)",6.34832763671875,0,0.547628471,0.625704336,,0.00015650417301608203,-0.00035044244052336336,4.710831889829918e-05,8.424888348471507e-05,0.0007643312101910827,0.21207855614075,1726.4920995671844,3.0422138836772983
